,kata,vector
3666,pandang,-9.551442e-05
3667,indah,-9.057975e-05
3668,bagus,-0.00011133886
3669,banget,-7.6723794e-05
3670,air,-0.00020020771
3671,terjun,-0.00017454562
3672,toro,-6.304506e-05
3673,letak,-1.2918457e-05
3674,kabupaten,-7.2721996e-05
3675,sampang,-0.00016301368
3676,air,-0.00020020771
3677,terjun,-0.00017454562
3678,pandang,-9.551442e-05
3679,lumayan,-4.1320374e-05
3680,bagus,-0.00011133886
3681,matahari,-4.4312397e-05
3682,tenggelam,1.439942e-05
3683,jalan,-0.00012294568
3684,lokasi,-6.4654654e-05
3685,medan,-2.1115196e-05
3686,lancar,1.2450049e-05
3687,air,-0.00020020771
3688,terjun,-0.00017454562
3689,toro,-6.304506e-05
3690,boleh,1.3250822e-05
3691,mandi,-7.88262e-05
3692,sdh,-3.0996216e-05
3693,tel,-5.162201e-05
3694,korban,-2.7797485e-05
3695,jiwa,-2.2306704e-05
3696,kemah,-4.1227145e-06
3697,air,-0.00020020771
3698,terjun,-0.00017454562
3699,muara,-5.7748784e-05
3700,sungai,-3.25669e-05
3701,curam,-3.768368e-05
3702,bagus,-0.00011133886
3703,udara,-1.289759e-05
3704,seger,3.6209747e-06
3705,oke,-5.8010322e-05
3706,takjub,-5.6497134e-05
3707,place,-0.00013720438
3708,bagus,-0.00011133886
3709,tadabur,-1.3836284e-05
3710,alam,-5.6761175e-05
3711,mandi,-7.88262e-05
3712,tempat,-3.260219e-05
3713,bagus,-0.00011133886
3714,cocok,-7.0398775e-05
3715,bercengkrama,-3.8813323e-06
3716,kuliner,-4.0266747e-05
3717,bagus,-0.00011133886
3718,tingkat,1.8824941e-05
3719,bagus,-0.00011133886
3720,banget,-7.6723794e-05
3721,sayang,-9.006186e-05
3722,jalan,-0.00012294568
3723,curug,-1.811506e-05
3724,rusak,-2.0418118e-05
3725,parah,-1.8568546e-05
3726,tolong,-1.4934147e-05
3727,baik,-4.3208525e-05
3728,bagus,-0.00011133886
3729,banget,-7.6723794e-05
3730,spot,-7.39493e-05
3731,foto,-6.582436e-05
3732,obyek,-5.68549e-05
3733,bagus,-0.00011133886
3734,unik,-2.4015704e-05
3735,air,-0.00020020771
3736,terjun,-0.00017454562
3737,langsung,-8.093102e-05
3738,arah,-2.3720157e-05
3739,laut,-0.00017746219
3740,kelola,-4.9876984e-05
3741,sayang,-9.006186e-05
3742,indah,-9.057975e-05
3743,pandang,-9.551442e-05
3744,laut,-0.00017746219
3745,luas,-5.563993e-05
3746,lokasi,-6.4654654e-05
3747,tepi,-8.0951424e-05
3748,laut,-0.00017746219
3749,air,-0.00020020771
3750,sungai,-3.25669e-05
3751,turun,-7.3778734e-05
3752,langsung,-8.093102e-05
3753,laut,-0.00017746219
3754,baik,-4.3208525e-05
3755,air,-0.00020020771
3756,terjun,-0.00017454562
3757,sore,-6.133221e-05
3758,rekreasi,-2.7984566e-05
3759,madura,-0.00012651196
3760,pinggir,-0.000114771996
3761,laut,-0.00017746219
3762,air,-0.00020020771
3763,terjunya,8.1548005e-06
3764,natural,-2.0897754e-05
3765,bagus,-0.00011133886
3766,tuju,-2.2832628e-05
3767,wisata,-8.929305e-05
3768,lumayan,-4.1320374e-05
3769,arah,-2.3720157e-05
3770,dg,-3.8159164e-05
3771,pantai,-0.00012732984
3772,nepah,4.343145e-06
3773,air,-0.00020020771
3774,jernih,-6.589311e-05
3775,banget,-7.6723794e-05
3776,awat,-5.6362253e-05
3777,fasilitas,-1.6488188e-05
3778,minim,-5.3372398e-05
3779,jarak,-7.897548e-06
3780,toilet,-9.865809e-05
3781,venue,-2.1575412e-05
3782,lumayan,-4.1320374e-05
3783,pesona,-4.8419097e-05
3784,indonesia,1.7440999e-06
3785,takjub,-5.6497134e-05
3786,cocok,-7.0398775e-05
3787,refreshing,-5.5721594e-05
3788,hilang,-2.227451e-05
3789,fikiran,-5.342002e-06
3790,tenang,-5.7069006e-05
3791,akibat,-3.211984e-05
3792,sibuk,2.0086509e-05
3793,solusi,2.288549e-05
3794,lokasi,-6.4654654e-05
3795,aman,-1.5504731e-05
3796,sahabat,4.7946614e-06
3797,bagus,-0.00011133886
3798,sejuk,-6.643778e-05
3799,tempat,-3.260219e-05
3800,lokasi,-6.4654654e-05
3801,km,-4.726041e-05
3802,jembatan,-4.2419888e-05
3803,suramadu,-3.6036447e-05
3804,jalan,-0.00012294568
3805,lumayan,-4.1320374e-05
3806,bagus,-0.00011133886
3807,sepi,1.8102757e-05
3808,trlalu,-1.6945321e-05
3809,bosen,-6.1004266e-06
3810,jalan,-0.00012294568
3811,lokasi,-6.4654654e-05
3812,langsung,-8.093102e-05
3813,parkir,-0.000118844
3814,pungut,-4.2567717e-05
3815,biaya,-3.0101119e-05
3816,masuk,-0.0001161102
3817,lokasi,-6.4654654e-05
3818,air,-0.00020020771
3819,bagus,-0.00011133886
3820,pantai,-0.00012732984
3821,air,-0.00020020771
3822,terjun,-0.00017454562
3823,biaya,-3.0101119e-05
3824,masuk,-0.0001161102
3825,orang,1.626803e-06
3826,parkir,-0.000118844
3827,motor,-8.319676e-05
3828,kesana,-9.384369e-05
3829,enak,-5.2772426e-05
3830,pagi,-4.340327e-05
3831,air,-0.00020020771
3832,surut,-2.1101057e-05
3833,foto,-6.582436e-05
3834,spot,-7.39493e-05
3835,bagus,-0.00011133886
3836,bayar,-6.0662645e-05
3837,parkir,-0.000118844
3838,warung,-3.6305635e-05
3839,sambut,-2.4423865e-05
3840,toilet,-9.865809e-05
3841,saran,-4.6771733e-05
3842,mandi,-7.88262e-05
3843,air,-0.00020020771
3844,terjun,-0.00017454562
3845,kategori,4.666143e-06
3846,dalaaam,-3.4870794e-05
3847,bahaya,-3.179373e-05
3848,karang,-4.7368285e-05
3849,tajam,5.8840974e-06
3850,bwt,-4.128242e-06
3851,gkbs,-2.8590932e-05
3852,renang,-3.7193233e-05
3853,kpingin,-3.7356313e-05
3854,mandi,-7.88262e-05
3855,mending,-1.9931544e-05
3856,pantai,-0.00012732984
3857,man,7.0155414e-07
3858,made,-6.5008944e-06
3859,waterfalls,-3.095978e-05
3860,diverted,-2.6226667e-06
3861,overflow,-3.6403602e-05
3862,from,-0.00011370829
3863,nearby,-2.9487023e-06
3864,river,-2.8727523e-05
3865,sea,-0.00014120193
3866,ingenious,-2.3084309e-05
3867,though,-5.1176587e-05
3868,need,-5.7062545e-05
3869,walk,-8.641858e-06
3870,down,-2.8586846e-05
3871,steps,-7.821617e-06
3872,stair,-2.3096229e-05
3873,small,-2.0178266e-05
3874,area,-0.00013213312
3875,where,-2.0157004e-05
3876,people,-5.4052853e-05
3877,can,-6.462626e-05
3878,enjoy,-2.8354067e-05
3879,waterfall,-0.00022243267
3880,bagus,-0.00011133886
3881,keren,-4.016674e-05
3882,tempat,-3.260219e-05
3883,lumayan,-4.1320374e-05
3884,bagus,-0.00011133886
3885,pantau,-6.51313e-06
3886,adem,-1.963784e-05
3887,unik,-2.4015704e-05
3888,bagus,-0.00011133886
3889,nyaman,-5.1929102e-05
3890,sejuk,-6.643778e-05
3891,asyik,-2.2442777e-05
3892,santa,-5.9811314e-06
3893,nikmat,-7.232363e-05
3894,indah,-9.057975e-05
3895,debur,-1.087746e-05
3896,ombak,5.9948134e-06
3897,gemericik,-2.4360901e-05
3898,air,-0.00020020771
3899,terjun,-0.00017454562
3900,senang,-3.832697e-05
3901,beautiful,-9.086469e-05
3902,indah,-9.057975e-05
3903,banget,-7.6723794e-05
3904,indah,-9.057975e-05
3905,sprti,-1.4081426e-05
3906,gambar,-6.427788e-05
3907,air,-0.00020020771
3908,terjun,-0.00017454562
3909,langsung,-8.093102e-05
3910,muara,-5.7748784e-05
3911,laut,-0.00017746219
3912,hubung,-4.2260262e-06
3913,murah,-2.3442924e-05
3914,bagus,-0.00011133886
3915,bagus,-0.00011133886
3916,jalan,-0.00012294568
3917,awat,-5.6362253e-05
3918,sarana,-3.1560146e-05
3919,foto,-6.582436e-05
3920,venue,-2.1575412e-05
3921,jembatan,-4.2419888e-05
3922,buat,-1.8063116e-05
3923,latar,-3.095665e-06
3924,mandi,-7.88262e-05
3925,cuci,-2.8337702e-06
3926,mantapsss,-1.4004848e-05
3927,madura,-0.00012651196
3928,indah,-9.057975e-05
3929,kembang,-8.7409135e-06
3930,enak,-5.2772426e-05
3931,istirahat,-2.3759663e-05
3932,sebentar,1.1853563e-05
3933,pemandanganx,-1.5716609e-05
3934,lumayan,-4.1320374e-05
3935,bagus,-0.00011133886
3936,murah,-2.3442924e-05
3937,riah,-1.8315726e-05
3938,bagus,-0.00011133886
3939,place,-0.00013720438
3940,for,-0.00013478086
3941,couples,4.6565016e-05
3942,bagus,-0.00011133886
3943,suasana,-4.5561923e-05
3944,sejuk,-6.643778e-05
3945,keren,-4.016674e-05
3946,gayzz,-1.3724398e-05
3947,sdh,-3.0996216e-05
3948,kali,-2.405221e-05
3949,bosan,1.1712417e-05
3950,must,-6.632002e-05
3951,visit,-5.872008e-05
3952,place,-0.00013720438
3953,beautiful,-9.086469e-05
3954,viewing,-2.2236809e-05
3955,kali,-2.405221e-05
3956,unjung,-5.040632e-05
3957,pulau,-8.983469e-05
3958,madura,-0.00012651196
3959,keliling,-5.913117e-06
3960,melipir,1.5896116e-05
3961,jalur,-7.1703274e-05
3962,pantura,-5.3062828e-05
3963,mengexplore,-5.2454852e-05
3964,obyek,-5.68549e-05
3965,wisata,-8.929305e-05
3966,mengexplore,-5.2454852e-05
3967,bangkal,-4.9507886e-05
3968,sumenep,-4.7427195e-05
3969,pulau,-8.983469e-05
3970,juju,-8.850634e-06
3971,kawan,-2.4990546e-05
3972,kawan,-2.4990546e-05
3973,jawa,-5.0192008e-05
3974,rasa,1.5358544e-05
3975,buaguss,-4.378689e-06
3976,banget,-7.6723794e-05
3977,beautiful,-9.086469e-05
3978,sun,-4.3259347e-06
3979,set,-4.0001094e-05
3980,lokasi,-6.4654654e-05
3981,dr,-3.6619957e-05
3982,jalan,-0.00012294568
3983,raya,-5.1136707e-05
3984,cocok,-7.0398775e-05
3985,refreshing,-5.5721594e-05
3986,piknik,-3.106089e-05
3987,tour,2.4530505e-05
3988,indah,-9.057975e-05
3989,cocok,-7.0398775e-05
3990,banget,-7.6723794e-05
3991,wisatawan,5.432235e-06
3992,manja,-2.8672486e-05
3993,mata,-9.132005e-05
3994,pandang,-9.551442e-05
3995,indah,-9.057975e-05
3996,air,-0.00020020771
3997,terjun,-0.00017454562
3998,beda,3.87978e-06
3999,gunung,-3.564174e-05
4000,tepi,-8.0951424e-05
4001,pantai,-0.00012732984
4002,air,-0.00020020771
4003,terjun,-0.00017454562
4004,indah,-9.057975e-05
4005,bagus,-0.00011133886
4006,river,-2.8727523e-05
4007,fall,-1.8946743e-05
4008,sea,-0.00014120193
4009,woouuu,1.6216294e-05
4010,mantap,-3.4522665e-05
4011,view,-9.9871875e-05
4012,laut,-0.00017746219
4013,cantik,-3.9807714e-05
4014,tenang,-5.7069006e-05
4015,nyampe,-3.6921105e-05
4016,sana,-6.238465e-05
4017,pandang,-9.551442e-05
4018,kalender,-4.859046e-05
4019,foto,-6.582436e-05
4020,keren,-4.016674e-05
4021,salah,-4.905699e-05
4022,air,-0.00020020771
4023,terjun,-0.00017454562
4024,air,-0.00020020771
4025,langsung,-8.093102e-05
4026,diterusin,1.1418772e-05
4027,laut,-0.00017746219
4028,waw,6.7866345e-06
4029,hati,-0.00010181013
4030,renang,-3.7193233e-05
4031,takut,3.8575487e-05
4032,seret,-2.2168335e-05
4033,laut,-0.00017746219
4034,laut,-0.00017746219
4035,pasang,-3.6045552e-05
4036,worth,-4.7020905e-05
4037,banget,-7.6723794e-05
4038,air,-0.00020020771
4039,tenang,-5.7069006e-05
4040,bening,-3.53057e-05
4041,kayak,-3.0046838e-05
4042,kristal,-1.8197092e-05
4043,ajibbb,2.607612e-06
4044,pantai,-0.00012732984
4045,air,-0.00020020771
4046,terjun,-0.00017454562
4047,bagus,-0.00011133886
4048,sayang,-9.006186e-05
4049,natural,-2.0897754e-05
4050,beauty,-3.689742e-05
4051,air,-0.00020020771
4052,terjun,-0.00017454562
4053,toro,-6.304506e-05
4054,ketapang,-8.2815735e-05
4055,takjub,-5.6497134e-05
4056,layak,1.403979e-06
4057,kunjung,-5.6902878e-05
4058,bagus,-0.00011133886
4059,pandang,-9.551442e-05
4060,alam,-5.6761175e-05
4061,bagus,-0.00011133886
4062,murah,-2.3442924e-05
4063,riah,-1.8315726e-05
4064,banget,-7.6723794e-05
4065,libur,-5.0814895e-05
4066,madura,-0.00012651196
4067,wisata,-8.929305e-05
4068,alam,-5.6761175e-05
4069,air,-0.00020020771
4070,terjun,-0.00017454562
4071,air,-0.00020020771
4072,terjun,-0.00017454562
4073,unik,-2.4015704e-05
4074,air,-0.00020020771
4075,terjun,-0.00017454562
4076,jatuh,-5.099299e-05
4077,sungai,-3.25669e-05
4078,air,-0.00020020771
4079,terjun,-0.00017454562
4080,toro,-6.304506e-05
4081,air,-0.00020020771
4082,jatuh,-5.099299e-05
4083,bibir,-2.352093e-05
4084,laut,-0.00017746219
4085,pantai,-0.00012732984
4086,kondisi,-2.5557618e-05
4087,alami,-4.2822077e-05
4088,air,-0.00020020771
4089,terjun,-0.00017454562
4090,kotor,-7.736593e-05
4091,warna,-2.8833692e-05
4092,coklat,-2.2744276e-05
4093,oke,-5.8010322e-05
4094,bagus,-0.00011133886
4095,jalan,-0.00012294568
4096,parkir,-0.000118844
4097,biaya,-3.0101119e-05
4098,masuk,-0.0001161102
4099,murah,-2.3442924e-05
4100,rb,-3.925849e-05
4101,mobil,-2.7943022e-05
4102,parkir,-0.000118844
4103,panas,-4.916571e-05
4104,teduh,-6.876839e-06
4105,indah,-9.057975e-05
